comments,date,symbol
"$TAPG perusahaan sawit terbaik di indonesia? mari kita bandingkan dengan perusahaan sawit terbesar di indonesia yaitu $SMAR lapkeu sampai dengan Q2 revenue SMAR = 36 T dan net profit= 1,9 T sedangkan TAPG revenue= 4,6 T dan net profit= 1,7 T dari segi revenue perbedaannya hampir 8x lipat tapi kenapa net profit TAPG hampir sama dengan SMAR? jawabannya adalah margin keuntungan TAPG lebih besar daripada SMAR perbedaannya NPM SMAR 5,3% sedangkan TAPG 38% di saat harga cpo yang jatuh saat ini perusahaan dengan NPM tertinggilah pemenangnya karena kemampuannya menghasilkan laba akan jauh lebih baik di banding dengan perusahaan dengan NPM kecil...mari kita buktikan saat keluar laporan Q3 dan Q4 apakah laba TAPG akan mengalahkan laba SMAR...beberapa emiten sawit dengan NPM tinggi antara lain NPM 34% NPM 30% dan NPM 20%","6 Oct 22, 21:45",CSRA
Laporan Bulanan Registrasi Pemegang Efek [CSRA],"6 Oct 22, 11:30",CSRA
$CSRA untuk jangka panjang bagus banget masih kecil equity dan market capnya,"6 Oct 22, 11:19",CSRA
"Berikut rangkuman untuk update laporan keuangan Q2 Tahun 2022 yang keluar pada tanggal
05 OKTOBER 2022.

- Data dalam milyaran rupiah
- Sort berdasarkan ROE tertinggi
- Data sudah update untuk Laporan Keuangan Q2 adalah 745 Emiten dari 810 Emiten

Cara untuk mendapatkan data lebih lengkap silahkan chat.","6 Oct 22, 03:13 · Edited on 6 Oct 22, 07:18",CSRA
$TAPG vs $CSRA any opinion?,"5 Oct 22, 20:47",CSRA
"I started accumulating my best CPO stock: $TAPG, $CSRA dan $SGRO👍 😊","5 Oct 22, 13:21 · Edited on 5 Oct 22, 13:28",CSRA
$CSRA yok pelan2,"4 Oct 22, 09:56",CSRA
$CSRA,"3 Oct 22, 19:28",CSRA
"@IkhsanAmandaPutra $ADRO dan $SMDR terlalu ramai abang kita ini nyari yg sepi peminat hehehehe kalo $CSRA dan $TAPG pembagian dev belum lebih dari 5x paling yg dilirik dikit $PBSA Heheheheh.

Tapi kayaknya ya, soalnya abang kita ini unik tapi saya bnyak belajar dari indikatornya heheheheh nyari saham bagus yg sepi peminat, jadi ketika saham sepi kemudian dilirik langsung BOOM…

Bukan bgtu abangkuh heheheheh.

Koreksi kalo salah, buat jadi bahan pbelajaran dan masukan..","3 Oct 22, 11:18",CSRA
"Banyak kok bang saham di IHSG ROA > 15% dan PBV nya masih 1 koma..

Contohnya saja banyak di saham2 Coal, Perkapalan, CPO, konstruksi.
Misal: $ADRO, $SMDR, $CSRA, $TAPG, $PBSA","3 Oct 22, 10:58 · Edited on 3 Oct 22, 11:08",CSRA
$CSRA,"1 Oct 22, 20:43",CSRA
"""IHSG harus beli pas level harga berapa?

dan...

""Akan sampai level berapa IHSG jatuh?""


Thread ini cocok untuk teman2 yang butuh opini + saran tambahan mengenai apa yang harus di lakukan selama jatuhnya IHSG

Random tags","30 Sep 22, 23:53 · Edited on 30 Sep 22, 23:56",CSRA
"Bikin prediksi bear ketika sahamnya downtrend akut, itu kaya buat prediksi hujan ketika udh mendung gelap, in other word, kalian telat😂🤣

$MARK $ERAA $AALI $CSRA $GGRM","30 Sep 22, 19:22",CSRA
"@HeSa3 bisa iya bisa tidak, kenaikan beban usaha $CSRA saya rasa itu expansi.","30 Sep 22, 15:01",CSRA
"Apa kabar saham persawitan esok pagi $CSRA $BWPT $TAPG $AALI dkk..
🙄","28 Sep 22, 22:19 · Edited on 29 Sep 22, 08:12",CSRA
"$CSRA $MDKA $BKSL $PTBA $BABP
bapahttps://cutt.ly/5VG7IAh","28 Sep 22, 17:45",CSRA
"""Kesempatan Multibagger Dengan Memanfaatkan Siklus Ekonomi"" dan ""Sektor Yang Akan Manggung""

Thread ini cukup bermanfaat bagi teman2 yang ingin mengerti cara mendapatkan multibagger melalui perputatan siklus ekonomi + ingin insight sektor yang akan manggung setelah energy

$SIDO $SIMP $CSRA $ERAA $EKAD","23 Sep 22, 17:30",CSRA
"@idrexpert CPO silahkan maju, perosotannya udah ready nih $AALI $TBLA $LSIP $CSRA","20 Sep 22, 11:47",CSRA
Berani cutloss salut sama om wahyu. $CSRA nya gk mau cutloss juga? 😶,"18 Sep 22, 09:11",CSRA
"CutLoss dari $ACES pindah ke lain HATI.

Sudah ada beberapa post dan replies Saya tentang analisis Saya yang yakin banget dengan kinerja ACES bakal balik lagi setelah 3 tahun namun sekarang belum 1 tahun kok sudah CutLoss? Apa sudah tidak yakin dengan prospective ACES?

Well sebenarnya Saya juga masih yakin direksi dan management ACES bisa mengembalikan growth bisnis mereka 2 atau 3 tahun lagi. Namun Saya melihat potensi yg lebih besar di saham lain. Dan mempraktekkan metode concentrated portfolio ala pak Robert walau Saya masih belum punya ilmu mendalam di sektor bisnis saham tersebut. Saat ini porto AJAIB Saya tinggal 2 saham saja, pengen pindah ke Sekuritas lain karena XC & XL sekarang sudah sering gangguan pihak ketiga.

Beberapa waktu belakangan Saya juga mencoba belajar otodidak teknikal indicator. Dan saham inii Saya beranikan beli secepatnya dengan menjual semua saham ACES dan saham lain, karena disaham ini menunjukkan akumulasi dari negative menuju ke arah atas 0 line Chaikin oscillator. Dan MACD serta STOCHASTIC menunjukkan Bullish divergence (trend lower low di price berbeda dengan higher low di indicator).

Saham inii sebenarnya sudah jadi watchlist Saya Sejak 28 Juli 2022, namun waktu itu masih berniat Hold ACES dan menunggu uang Saya terkumpul untuk saham inii. Conviction Saya di saham inii juga bermula dari postingan pak Joeliardi Sunendar di IG hanya bedanya jika ACES di posting contoh analisis beserta nama ticker nya, Saham 1 inii tidak di sebut tickernya hanya di beri 1 clue tanpa tulisan analisis.

Saya browsing lebih lanjut soal saham ini. Di stockbit report Saya membaca press release emiten ini. Press release tersebut mengejutkan Saya sekaligus menarik minat Saya. Emiten optimis memproyeksikan kinerja kedepan dengan estimasi angka. Sebagai pelaku bisnis wajar jika optimis, yang perlu di pastikan apakah optimisme itu di dukung oleh faktor yang akan mempengaruhi pencapaian target proyeksi tersebut? Dan jika melihat angka lapkeu Saya cek memang ada perubahan yang cukup menjanjikan, yang tidak bisa Saya sebut detail, takut market heboh dari stockbit, karena Saya mau akumulasi lebih banyak.

Selamat mencari, happy investing, see you at the top. TAG yg di CutLoss","18 Sep 22, 08:45",CSRA
"Jeleknya $ANJT: sektor nya yang belum manggung sekarang, masih kalah sama sektor energi lainnya...

Di sektor $CPO pun masih kalah performa nya dibanding emiten lain yang ROE jauh lebih besar seperti: $TAPG, $CSRA, $SGRO, mereka semua itu ROE nya udah diatas 20% semua

Terus kebijakan pemerintah yang sering berubah2, malah menghambat berkembangnya emiten CPO ini...

Tapi itu tinggal masalah waktu saja kalau udah muncul pemicu sektor nya untuk naik misal biodiesel dari CPO mulai digalakkan kembali, kebutuhan dari India meningkat, Harga CPO pun meningkat ditambah labanya udah naik dengan ROE > 20% gampang saja emiten ANJT dan CPO lainnya untuk manggung....","17 Sep 22, 16:40",CSRA
"HATI HATI di stockbit banyak centang hijau berfollowers banyak yang MENGAKU mengajarkan edukasi investasi berbasis fundamental yang sebenarnya trader dengan grup premium PUMP AND DUMP TRADING / SINYAL TRADING SAJA dengan bumbu fundamental gak jelas ujung-ujungnya. Malah Anda nanti disuruh CUCI PIRING barang mereka.

Hati hati. Jika memang trader / scalper ya bilang saja trader /scalper, saya respect.

Random tag: $CSRA $BSSR $NISP $ULTJ $BISI","16 Sep 22, 10:15 · Edited on 16 Sep 22, 10:23",CSRA
"POLL
IHSG all time high tahun ini gimana saham kalian cuan atau menderita?
$SIDO
$HMSP
$BUKA
$ACES
$CSRA","13 Sep 22, 18:35",CSRA
"$CSRA hari ini dalam tekanan, apakah kenaikan beban usahanya akan terus terjadi di Q3 & Q4 ???","13 Sep 22, 18:24",CSRA
$CSRA ni penunggu 685 - 690 pasti bapack2,"13 Sep 22, 13:34 · Edited on 13 Sep 22, 13:34",CSRA
"$LSIP dan $ANJT

Pada postingan berikut, sy akan membagikan cara sederhana mengidentifikasi saham undervalue, dengan menghitung NET VALUE dari equity dan liability. Berikut contohnya:

1. LSIP
----------
Equity (modal) = 10.72 T
Liability (hutang) = 1.79 T
Market Cap (nilai semua saham) = 7.81 T
Harga saham = Rp 1145 / lembar

Modal 10.72 T dikurangi dengan semua hutang 1.79 T, maka didapatkan NETVALUE LSIP = 8.93 T atau lebih besar dari market cap saat ini 7.81 T.

Valuasi normal LSIP ada di Rp 1310,- (netvalue dibagi jumlah lembar saham) yang artinya pada harga 1310, marketcapnya sama dengan net value nya (modal dikurangi hutang).

2. ANJT
------------
Equity (modal) = 6.35 T
Liability (hutang) = 3.14 T
Market Cap (nilai semua saham) = 2.72 T
Harga saham = Rp 810 / lembar

Modal 6.35 T dikurangi dengan semua hutang 3.14 T, maka didapatkan NET VALUE ANJT = 3.21 T atau lebih besar dari market cap saat ini 2.72 T.

Valuasi normal ANJT ada di Rp 958,- (netvalue dibagi jumlah lembar saham) yang artinya pada harga 958, marketcapnya sama dengan net value nya (modal dikurangi hutang).

------------------
KESIMPULAN:

1. Dengan menghitung NETVALUE = MODAL - HUTANG, kita bisa mendapatkan nilai bersih suatu emiten.

2. Apabila NET VALUE > MARKET CAP, maka katakanlah perusahaan bangkrut saat ini (contohnya) dan semua modal disita, maka yang diprioritaskan untuk dibayar adalah kewajiban / hutang (liability). Setelah bayar hutang, apabila masih ada sisa maka akan dibayarkan kepada semua pemilik perusahaan (pemegang saham).

Pada contoh di atas, jika LSIP dan ANJT bangkrut, maka setelah membayar semua hutang, pemegang saham LSIP masih akan mendapatkan Rp 1310 per lembar saham (harga saat ini Rp 1145 atau profit +14%) dan pemegang saham ANJT akan mendapatkan Rp 958 (harga saat ini Rp 810 atau profit +18%). FREE LUNCH?

3. Apakah saham murah (MARKET CAP < NET VALUE) masih bisa turun? Jawabannya adalah MASIH BISA, kadang market tidak rasional dan BD bisa saja mau dump ke harga berapa. Oleh karena itu, sy masuk dan cicil bertahap smp kedalaman lautan, lalu simpan saja dan jual jika sudah profit.

4. Apakah ada kelemahan dari metode net value ini? Ada, yaitu ketika valuasi aset (dalam hal ini equity) dimark up setinggi mungkin, terutama yg ga ada barang atau wujud fisiknya, misal spt nilai merek (good will) atau floating profit dari investasi lain. Oleh karena itu, disarankan untuk memastikan OPERATING PROFIT emiten POSITIF, tidak boleh negatif agar tidak terjebak.

5. Indikator lainnya spt PER, PBV, dividen yield, dll juga boleh diperhatikan.

LSIP memiliki PER = 7.12x, PBV = 0.73x, Dividen yield = 4.45%
ANJT memiliki PER = 4.69x dan PBV = 0.43x, Dividen yield = 5.31%
Sangat menarik dan murah.

Dan spt biasa, investment sy di dan kali ini = no cutloss. Khusus utk CPO, ada katalis B40 juga. Masuk cicil, tanam, tidur dan panen kemudian. Kalau pun nyangkut msh bs petik dividen tiap tahun. Disclaimer ON, bukan ajakan beli, jual dan hold. Silahkan teman2 research sendiri.","13 Sep 22, 08:54",CSRA
$CSRA iseng,"12 Sep 22, 21:06",CSRA
$CSRA Harusnya entar Q3 Q4 lagi jalan lagi,"10 Sep 22, 10:40",CSRA
"@ROBI85 menurut saya, hanya 2. $DSNG dan $CSRA andalan bro @Filbertf7. Monggo bro filber bisa menjelaskan. Yg jelas dulu saya sempt ulik dsng. Selain dia ada bergerak di wood, tanaman nya dsng itu muda2 loh. Masuk masa prime","7 Sep 22, 17:13",CSRA
Laporan Bulanan Registrasi Pemegang Efek [CSRA],"6 Sep 22, 10:10",CSRA
"$CSRA beban usahanya naik signifikan di Q2 2022 ini, tidak ada jaminan kedepannya ga trus naik, ati2 aja🤔","3 Sep 22, 12:02",CSRA
$CSRA mau bikin HnS atau double bottom nih?,"2 Sep 22, 10:24",CSRA
"$SSMS pada semester 1 ini menghasilkan laba bersih sebesar 1.015 M, yang mana jika dihitung Q2 nya saja berarti laba bersihnya hanya 25 M saja. Jauh lebih kecil dibandingkan laba bersih pada Q1 lalu maupun pada Q2 tahun 2021 lalu.

Pertanyaan saya, kok bisa laba yang se-mengecewakan itu harga sahamnya malah naik sekitar 4% pada hari ini? Sedangkan $TAPG yang laba bersih Q1 maupun Q2 nya sudah teruji dan terbukti sangat besar, hari ini malah turun 1 sekian persen. Apakah ini berkaitan dengan alegori ""mr market"" yang seringkali bertindak irasional seperti yang dicanangkan oleh Ben Graham, atau memang ada prospek menarik yang saya lewatkan dari LK Q2 SSMS ini?

Mohon pencerahannya para suhu 🙏🏻

random tag:","31 Aug 22, 16:11 · Edited on 31 Aug 22, 16:18",CSRA
"$CSRA
Team Go Public IDX is inviting you to a scheduled Zoom meeting.

Topic: Go Public Online Seminar bersama GAPKI
Time: Aug 31, 2022 09:30 AM Bangkok

Join Zoom Meeting
https://cutt.ly/mCwPla4

Meeting ID: 981 6119 2656
Passcode: 392305
One tap mobile
+12532158782,,98161192656#,,,,*392305# US (Tacoma)
+13017158592,,98161192656#,,,,*392305# US (Washington DC)

Dial by your location
+1 253 215 8782 US (Tacoma)
+1 301 715 8592 US (Washington DC)
+1 309 205 3325 US
+1 312 626 6799 US (Chicago)
+1 346 248 7799 US (Houston)
+1 386 347 5053 US
+1 564 217 2000 US
+1 646 931 3860 US
+1 669 444 9171 US
+1 669 900 6833 US (San Jose)
+1 719 359 4580 US
+1 929 205 6099 US (New York)
Meeting ID: 981 6119 2656
Passcode: 392305
Find your local number:","31 Aug 22, 09:50",CSRA
"Begini Pandangan Cisadane Sawit Raya (CSRA) Soal Proyeksi Kinerja di Semester II-2022
Emiten sawit, PT Cisadane Sawit Raya Tbk (CSRA) berhasil mencetak kinerja memuaskan selama semester pertama tahun ini. Pihaknya berharap dapat mencapai angka penjualan sekitar Rp 1 triliun dengan laba bersih mencapai Rp 400 miliar.  Untuk diketahui, penjualan CSRA selama semester I-2022 berhasil t...","30 Aug 22, 17:41",CSRA
"Cisadane Sawit Raya (CSRA) Proyeksikan Harga Sawit Masih Akan Tinggi Sepanjang 2022
PT Cisadane Sawit Raya Tbk (CSRA) memproyeksikan harga  minyak sawit atau crude palm oil (CPO) akan tetap tinggi di sepanjang tahun 2022 ini walaupun kemungkinan tidak setinggi pada kuartal I-2022.  Direktur Keuangan & Pengembangan Strategis CSRA Seman Sendjaja menuturkan,  pada Mei dan Juni 202...","30 Aug 22, 17:40",CSRA
$CSRA,"28 Aug 22, 23:31",CSRA
"POLL
VOTING ROUND 10!!! Pemenang akan dibuatkan analisa. Like and follow ya, lagi ngejar 6.000 followers.
$CSRA $PGAS $BBTN $BUKA $UNVR","28 Aug 22, 17:43",CSRA
Iseng sebut $CSRA buat troll ah 😁,"26 Aug 22, 23:02",CSRA
"$CSRA hit, pindah ke $DSNG","26 Aug 22, 19:53",CSRA
kemarin mau tak jual $CSRA untuk melamar $DEWI hari ini eh dua2nya pada naik panggung sekarang,"26 Aug 22, 12:02",CSRA
$TAPG $CSRA ayok sudah saatnya kalian nunjukin value kalian yang sebenarnya pada mereka yang gk percaya,"26 Aug 22, 11:13",CSRA
@KayaMendadak Mau sama sama masuk $CSRA bareng bsk ga ni ? Wkwk,"25 Aug 22, 19:57",CSRA
"$CSRA

Cup and handle / double bottom?

Ada gap di 630

Last support 595

Resisten (1): 725
Resisten (2): 910","24 Aug 22, 09:41",CSRA
$CSRA vs $SSMS tmn2 megang yg mana.. Dan mana sih yg lbh menarik?,"24 Aug 22, 09:25",CSRA
Hari ini sawit yg up $LSIP $JARR $CSRA $AALI $GZCO,"22 Aug 22, 09:51",CSRA
"Watchlist 10 saham menarik untuk trading pada hari Senin, 22 Agustus 2022 #saham #trading #investasi

$SRTG menarik, naik turunnya ngikut harga batubara
#BNII buy if break aja siapa tau rebound
$PGAS volum gede nih menarik
$INDF buy di harga bawah aja
$ACES menarik coba pantau
#ADRO mending tunggu breakout aja
#DOID konsolidasi coba lirik
bow aja
#TAPG buy if break aja
#INKP wah menarik nih

Selengkapnya:

Hal yang perlu diperhatikan:
1. Inflasi Indonesia Juli 2022 4,94%
2. Inflasi AS Juli 2022 8,5% turun
3. Rupiah melemah ke Rp. 14855

Disc on
#rekomendasi #cuan","21 Aug 22, 20:54",CSRA
"$CSRA
waktunya sakit to the moon?

https://cutt.ly/jXWpaxV","20 Aug 22, 11:11",CSRA
"@LionProfits ancua.. kapan ciak lomie ? wa suka popia.
$GOTO $BIRD $NISP $AISA $GDST","15 Dec 22, 21:16",AISA
"Titip $TKIM, $AISA pak","15 Dec 22, 13:24",AISA
"Namanya di pasar saham tidak selamanya ekpektasi sesuai berjalan keingingan seorang investor. Misalnya kita semua mengharapkan ketika dibeli ada kenaikan saham, setelah dijual harga sahamnya akan turun, dan kamu bisa beli lagi di harga yang lebih rendah demi mendapatkan keuntungan. Tapi anehnya kok malah terbalik?

$TPMA $AISA $MAPI $AUTO","15 Dec 22, 07:15",AISA
$AISA https://cutt.ly/A0l2uW0 ngobrol2 dengan management,"14 Dec 22, 15:39",AISA
$AISA,"14 Dec 22, 13:47",AISA
"ORANG DALEM

Fakta jika ada insider membeli saham perusahannya sendiri merupakan sesuatu yang positif, bahkan Peter Lynch bilang “ insiders might sell their shares for any number of reasons, but they buy them for only one: they think the price will rise.

Orang dalem/insider akan menjual saham mereka karena beragam alasan dan tujuan. Contohnya, insider $BBCA menjual sahamnya untuk renovasi rumah, ada yang yang beralasan hibah seperti insider $EMTK dan $TRIM atau bahkan ada yang memang mau realisasi profit dan masih banyak lagi Insider yang menjual sahamnya entah karena alasan apa. Tetapi mereka tidak akan memasukan uang ke dalam saham perusahan mereka sendiri kecuali mereka berpikir mereka yakin dan tahu sesuatu akan datang.

Tapi perlu diingat info insider tidak bisa dijadikan patokan tunggal dalam berinvestasi, karna jika kita mengandalkan info insider saja tentu akan banyak bias, info ini harus didukung dengan ratio2 fundamental lainnya.","14 Dec 22, 11:13 · Edited on 14 Dec 22, 11:24",AISA
"Jadi karena gw ga bisa tidur, mending gw sekalian kasih view gw ttg $CPRO ini.

Sedikit Curhat, CPRO ini adalah hasil dr cutloss gw di $MRAT waktu gw ga sabar dan ga punya conviction dan agak kaget juga ternyata MRAT jual juga tu tanah. Alhasil karena pegangan thd kinerja MRAT mengindikasikam gagal turnaround akhirnya gw cutloss 30% (seandainya gw sabar, bisa beruntung dpt bagger) dan gw pindah ke CPRO. Emang emiten turnaround gini bikin perut mules mulu.

Sebenernya gw kemarin ada beberapa watchlist turnaround salah satunya $AISA dan , tapi CPRO punya keseruan tersendiri. Akhirnya gw mutusin cicil pelan2 ni emiten yang ternyata awalnya jadi naga, lalu sekarang jadi cacing Kremi dah mau dikremasi di harga 50 🤣

Apakah di harga 50 gw sedih? Jujur, ngga. Karena story CPRO secara kinerja dan kesehatan bener2 ontrack dari estimasi gw. Lalu kenapa gw milih CPRO apa analisisnya? Cek it out

“PERHATIAN! MEMBACA TULISAN INI BISA MEMBUAT PERUT ANDA MULAS DAN KEPALA GLIYENGAN!”


CPRO SI EMITEN BUSUK YANG DIGENGGAM ERAT

Perjalanan CPRO ini setidaknya sudah mengeluarkan keringat, darah dan bahkan kehidupan seseorang. Bagaimana tidak! Dulu ada tambak udang terbaik di Indonesia, Dipasena namanya. Sebelum tahun 2000 petambak sejahtera, produknya luar biasa ke manca negara. Hingga adanya korupsi dan salah urus demi kepentingan pribadi yang menyengsarakan petambak di Dipasena? Apakah semua salah CPRO? Gw rasa tidak. CPRO salah satu yang terprank busuknya pengelola masa itu.

Dipasena yang tadinya berjaya, akhirnya harus gulung tikar, Parahnya pengelola membuat harus ada pengelola baru untuk keperluan revitalisasi demi tambak dipasena bisa hidup lagi. Sayang seribu sayang, saat itu Charoen masuk lewat AWS/CPP yg dipegang oleh anak S Jiaravanon, walapuh sudah membayar murah atas pengalihan pengelolaan tersebut tetap saja revitalisasi gagal dilaksanakan. Hubungan CPP(Cpro) dengan petambak tidak baik bahkan sangat buruk, yang paling jadi korban? Tentu saja petambak plasma.

Optimisme CPRO saat itu, ketika memegang tambak bratasena lalu membeli dipasena merupakan ambisi besar untuk memonopoli hulu dan hilir sektor udang dan olahannya, sayangnya revitalisasi gagal, utang menumpuk, tak terbayar, bangkrut sudah.

Aset dipasena kemudian dialihkan ke pemerintah, dikelola oleh pemerintah demi petambak, keluarnya CPP dari dipasena membuat petambak harus mandiri. Ini yang terjadi pda 2016-17 kenapa piutang plasma juga sudah hilang dari lapkeu CPRO.

CPRO GIVE UP DENGAN DIPASENA, dan memutuskan berubah.

2017 CPRO mengganti segmen utama bisnisnya dari tambak udang ke produk pakan budidaya, saat itu pakan hewan peliharaan blm begitu besar kontribusinya.

2018 CPRO mulai merombak bisnisnya dengan membuild produk makanan hewan peliharaan sebagai salah satu variasinya, namun produk hewan peliharaan juga hanyalah produk pinjaman dari perfect companion dengan merk Me-O , Bolt tidak dapat bersaing karena kualitasnya sering dicecar pecinta hewan.

Setelah itu CPRO fokus memperbaiki produknya, meningkatkan kualitas produk dengan memenuhi standar kesehatan pangan untuk petfood. Mulai mengeluarkan produk baru dengan nama Cleo dan mulai merambah pasar export. Secara Dominasi Cleo juga terhitung cepat. 4 tahun ini Cleo jadi petfood pilihan bahkan sudah bisa menjadi pengganti Me-O, Keseriusan promosi petfood benar2 terlihat dari bagaimana branding Cleo dibuat, dan kembali mengenalkan Bolt dengan kualitas yang lebih baik, menepis keresahan para petlovers dengan menggaet petstore, vet, doktor, dan juga influencer. Produk barunya juga mulai bermunculan. Rocco yang paling baru untuk segmen dogfood. Naturebrige sbg saingan Royal Canin.

Dari segmen seafood, yang tadinya hulu dan produk udang beku yang menjadi kontributor utama hilang, kemudian jadilah finished good dengan produk Shifudo juga fiesta seafood (ternyata grup konglomerasi ini masih berbaik hati untuk meminjamkan intangible assetnya). Pabrik baru di kendal yang saya sudah melihatnya (lewat google earth🤣) kapasitasnya sama dengan pabrik lama, dimana harusnya utilitas akan ada spare 50 persen baru jika tidak ada market yang menyerap, tapi kalo ternyata ada market yang perlu dipenuhi? Berarti segmen seafood sedang didevelop sebagai second stiker CPRO.

Lalu masalah hutang?

Hutang adalah paling rumit di CPRO ini , sejak IPO emiten ini sudah ada masalah hutang baik obligasi ataupun dengan plasma dan juga bank. Saya beberkan disini

2018 dan 2021 adalah turnpoint hutang CPRO


Obligasi yang gagal bayar pada tahun 2018 dibayar dengan private placement, berapa harga private placementnya? 186! Dengan kondisi ekuitas tak lebih baik dengan sekarang per lembar CPRO dihargai 186 untuk menyelesaikan obligasi lamanya saham atas PP ini dipegang oleh azion bao, yang selanjutnya oleh azion Bao dijadikan MEB Bonds yang berakhir Desember 2022 dengan total kepemilikan 23%, namun, belum sampai disitu, CPRO lalu menerbitkan obligasi baru pada tahun 2018. Obligasi baru ini yang kemarin pada 2021 disepakati untuk lunas dan diganti oleh Utang jangka panjang tranche A dan B dengan bunga 8% jatuh tempo Des 2025.

Jadi masalah hutang, kita perlu liat 2 story, STORY 1 MEB yang ditebus. Dan Story 2 adalah Hutang Tranche A dan B. Bagaimanapun STORY 1 adalah yg paling susah karena tidak terlihat di LK (bagaimanapun itu masih haknya kreditur, dan kreditur pasti jg mau uangnya balik + cuan entah apapun skemannya) Lalu kapan MEB balik? Saya mengira awalnya akan dibuyback dengan Tranche A dan B namun jumlahnya sangat jauh dr total hutangnya. Jadi saya kira pakai skema lain.

Hantu di CPRO

Atas utang tersebut CPRO harus rela kemasukan hantu (2 hantu) sbg wakil dari kreditur, mereka ini yang membatasi CPRO demi kepentingan kreditur. Saat kreditur sudah beres hutang beres, seharusnya hantu ini mulai keluar dengan sendirinya, tinggal gmn rukyahnya.

DIVIDEN CPRO

Bagi yang berharap dividen di CPRO mending nyerah aja, mungkin 3 tahun baru bisa laba ditahan surplus untuk CPRO ini dengan murni operasional, kita doakan lebih cepet. Tapi. Pada 2021 sayangnya anak usaha CPRO yaitu CPgC dan MLS membagi dividen dan tentunya bukan buat kita🤣. Jadi silakan dipertimbangkan saja.

MANAGEMENT

Kenapa saya tidak TP atau Lepas saja CPRO dan cari peluang lain? Satu hal karena ini ujian sy menganalisa saham turnaround dan saya selalu padukan dengan guideline2 peterlynch juga sedikit dr philip fisher

Ketika Management kemarin membeli saham emiten, bagi gw ini adalah nilai plus bahwa manajemen jg percaya harga cpro ini undervalued dan trrlalu dihukum market padahal secara kinerja dan susunan direksi sudah diubah ke manajemen yang lebih ahli dan profesional.

Saya jg sedikit melakukan scuttlebutt dengan mantan pegawai charoen dengan gimana cara beliau ambil marketshare produk lain, juga kepada pembudidaya ikan teman kuliah saya. Hasilnya? Sesuai dengan harapan gw.

KAPAN GW OUT?

CPRO akan gw lepas ketika tentu saja storynya berjalan dengan baik dan jika lebih bagus, growthnya ternyata berubah jadi fast growth , maka pelepasan saham yg gw lakukan bakal ketika cpro ini dah ga jadi fast growth lagi. Tapi gmn jika gagal growth? Yasudah tentu gw akui saja kesalahan dan cutloss cari turnarounder baru. Dan bakal gw masukin CPRO ni sbg catatan gw mirip Lynch yang beli perusahaan turnaround roti tapi malah boncos, ya at least rotinya enak.

Ada satu tambahan, emiten ini bakal gw jual kalau dia RI. Saya kira untuk saat ini dia dah ga perlu RI. Cukup pakai pendanaan dr bank atau operasionalnya untul ekspansi dan bayar utang yang tinggal tipis itu. Semoga dosa2 CPRO diampuni.

Aamiin","13 Dec 22, 02:05",AISA
