comments,date,symbol
"Beban Bahan Bakar dan Pupuk Naik, Austindo Nusantara (ANJT) Masih Raih Laba US$21 Juta
Emiten perkebunan PT Austindo Nusantara Jaya Tbk (ANJT) mencatatkan penurunan laba bersih sebesar 15 persen pada kuartal III/2022 meskipun berhasil membukukan pertumbuhan penjualan.Berdasarkan keterangan resmi perusahaan pada Selasa (1/11/2022), ANJT membukukan laba bersih sebesar US$20,96 juta. Ca...","1 Nov 22, 18:25",ANJT
"@Aji87Putro direkturnya sih gelar nya hebat bekas partner PWC kalo ga salah Pak Lucas, saya yang ga suka nyari uang nya pake rupiah tapi Report nya pake USD, jadi keliatan busuk laporan nya ekuitasnya itu ada cadangan itu dari translasi bertahun tahun senilai USD 40 JT.. harusnya ekuitas aslinya lebih besar lagi kalo reportnya pake Rupiah. $ANJT","1 Nov 22, 11:11",ANJT
"ARCH November 2022

Issue kali ini membahas tentang CPO salah satu komoditas utama Indonesia

CPO
-Perkembangan CPO
-Kegunaan PO
-Kinerja industri CPO
-Dinamika 2022
-Emiten TAPG","1 Nov 22, 11:05 · Edited on 1 Nov 22, 11:41",ANJT
$ANJT anjirlah tadi telat mantau pasar 10 menit udah turun aja harganya dari 750 ke 720,"1 Nov 22, 09:57",ANJT
jangan beli dulu bos $ANJT biar bandar kerja dulu di anjt sabar..,"1 Nov 22, 09:52",ANJT
$ANJT Penyebab turun dalam hari ini.,"1 Nov 22, 09:42",ANJT
$ANJT kenapa dia dibanting hampir arb? ada yang tahu,"1 Nov 22, 09:36",ANJT
$ANJT turun dulu,"1 Nov 22, 08:40",ANJT
@orangisenq iya boleh ga di anggap kerugian selisih kurs dia tetap ada tapi nama akun nya rugi selisih kurs bukan penjabaran mata uang asing $ANJT kalo liat di notes ada di hutang bank ada hutang dalam dollar ternyata namun jangka panjang kalo dollar dimasa depan turun dalam 4 tahun kedepan tentu di untungkan,"1 Nov 22, 04:26",ANJT
"KINERJA EMITEN 9M22

$ADHI
PENDAPATAN Rp9,133.1 miliar (9M22) vs. Rp7,350.8 miliar (9M21)
LABA BERSIH* Rp21.0 miliar (9M22) vs. Rp17.0 miliar (9M21)

$ADMR
PENDAPATAN US$666.5 juta (9M22) vs. US$231.3 juta (9M21)
LABA BERSIH* US$284.3 juta (9M22) vs. US$48.9 juta (9M21)


PENDAPATAN Rp1,305.6 miliar (9M22) vs. Rp1,093.7 miliar (9M21)
LABA BERSIH* -Rp39.5 miliar (9M22) vs. Rp17.9 miliar (9M21)


PENDAPATAN Rp394.7 miliar (9M22) vs. 295.9 miliar (9M21)
LABA BERSIH* Rp30.2 miliar (9M22) vs. Rp12.0 miliar (9M21)


PENDAPATAN US$201.9 juta (9M22) vs. US$190.9 juta (9M21)
LABA BERSIH* US$21.4 juta (9M22) vs. US$24.7 juta (9M21)

*Laba bersih yang diatribusikan kepada pemilik entitas induk
Sumber: Emiten,","1 Nov 22, 00:08",ANJT
$ANJT,"31 Oct 22, 20:53",ANJT
"@Pratamanah iya yang salah karena laba Januari SD Juni ketinggian jadi September keliatan kecil deh, dan tahun lalu juga ketinggian wajar lah naik turun.. tapi inget CPO harganya naik loh akhir akhir ini sampe Desember, anehnya kenapa tadi ga di arb in ya saham treasury nya $ANJT jual semua? harusnya kan perusahaan tau laporan nya duluan..","31 Oct 22, 20:36",ANJT
"$ANJT ga seburuk yang anda pikirkan sodara retailku, harga CPO dari Juli sampe September ter koreksi cukup jauh sehingga menyebabkan laba kotor CPO turun jauh, untuk penjabaran mata uang asing di report anjt tidak perlu dilihat karena itu bukan kerugian selisih kurs, tapi merupakan penjabaran mata uang asing karena akuntansi mengharuskan perhitungan seperti itu, ini bisa menyesatkan jika pembaca tidak mengerti penjabaran mata uang asing, agak sulit untuk menjelaskan jika pengetahuan akuntasi ya belum advance.","31 Oct 22, 20:16",ANJT
Eaaa beneran kurang bagus $ANJT,"31 Oct 22, 20:10",ANJT
"$ANJT hahahaha silahkan di ARB kan yah...
Siapa tau rejeki anak soleh bisa nyerok nambah...
Yang jeli pasti paham LK tidak seburuk yang terlihat.","31 Oct 22, 20:10",ANJT
"$ANJT Cogs naik drastis kemungkinan pada Q1 dan Q2 cogs yang dicatat belum lengkap dan di perbaiki pada Q3, other comprehensif income selisih penjabaran kurs mata uang asing ini unik karena perusahaan menggunakan buku USD dan semua aset lancar harus pake kurs 30 september 2022 persediaan sampe aset tetap pake kurs transaksi kewajiban lancar pake kurs 30 September dan ekuitas, serta pos laba rugi pendapatan dan beban IDR harus di konversi menggunakan kurs rata rata selama Januari SD September 2022.. maka dari itu karena USD lagi naik kenceng minus nya gede banget. untuk retail sebaiknya cutloss nanti ambil bareng saya di harga 600 hehehe","31 Oct 22, 18:55",ANJT
"$CSRA naik ytd q3 dibanding 2021, meski tdk sebaik q3 2021+q4 2021+q1 2022. $SGRO laba naik cukup tinggi, tapi cfo nya turun. $ANJT kurg ok, terutama di selisih kurs, $AALI turun dibanding ytd q3 2021, tetapi ini krn emejingnya AALI di kuartal 3 2021, cfo nya bagus, duit masuk 2T an shingga kas setara kas 4.8T
$LSIP masih mnunggu, so far kas dibanding market capnya yg paling emejing","31 Oct 22, 18:49 · Edited on 31 Oct 22, 18:56",ANJT
"$ANJT jd inget dikatain noise, hayuk buy lagi ini calon smdr 🏃🏃🏃

tp seriusan sih justru malah menarik kalo posisi retail lg banyak, tapi LK dikeluarin jelek hahahaha

xixixixi","31 Oct 22, 18:29",ANJT
"COGS nya membengkak.... gross profit drop.
Fix ini udah kena daripada dampak (negatif) inflasi...

$ANJT untung udah TP...","31 Oct 22, 18:19",ANJT
"iya payah, kemungkinan ada kesalahan hitung cogs pada quartal 1 dan 2 yang di benerin di q3 $ANJT tapi penjualan naik ya? udah ah cutloss aja naik turun nya saham nya biar treasury nya ga laku.","31 Oct 22, 18:19",ANJT
$ANJT Payahhhh!!!!!!,"31 Oct 22, 18:08",ANJT
"wah qoq melambat banget...
bahkan yoy saja turun -15%

$ANJT","31 Oct 22, 18:00",ANJT
Laporan Informasi atau Fakta Material Laporan Informasi atau Fakta Material – Buletin Investor Kinerja Kuartal III Tahun 2022 [ANJT],"31 Oct 22, 17:50",ANJT
,,ANJT
$LSIP $BWPT $SSMS $STAA B35 apa kabar $BOSS ?gak jadi yaaa ciee cieee,"16 Dec 22, 11:21",BWPT
saya yang suka di kerjain saham ini $BWPT masih nambah volume sabar ya entar naiknya,"15 Dec 22, 17:22",BWPT
$BWPT mau aja dikerjain sama saham 1 iniwkwkkwkwk,"15 Dec 22, 09:34",BWPT
"$BWPT yang pasti tahun depan ada produk minyak makan merah, B40 dan pastinya CPO makin naik dengan kelangkaan minyak matahari di Eropa","14 Dec 22, 05:41",BWPT
"saham2 potensi multi bagger taun depan ya...
silahkan analisa lagi, ini bukan ajakan cuma rekomendasi tok
harga lagi dangkal2nya yang mau silahkan comot.
$BHIT
$ENZO
$CPRO
$BWPT
$DEWA","14 Dec 22, 02:16",BWPT
$BWPT for long 🪂,"12 Dec 22, 15:17",BWPT
$BWPT mondar mandir aja,"12 Dec 22, 13:39",BWPT
"$BWPT mulai gas setelah tahun 2023 rilis produk Minyak Makan Merah dan B40

$SIDO $GOTO $BBTN","9 Dec 22, 09:30 · Edited on 9 Dec 22, 09:35",BWPT
"Ada emiten yg menarik hari ini:
Akhir sesi $NICL ditutup dengan permintaan di angka 130 yg tebel banget beda ama $GOTO yg awal sesi uda di guyur harga 100. Angka 130 di NICL adalah angka keramat karna susah buat ditembus.

Jadi tau kan kawan kalo prusahaan tambang nikel lebih menjanjikan d banding prusahaan triliunan saham? Btw orang yg kmarin janji ngerek goto kemana y? 🤣

Salam Cuan dari Saya: $BWPT $HDIT $ARCI
(follow aja gratis!! ga perlu akun Telegram)","8 Dec 22, 22:00 · Edited on 8 Dec 22, 22:01",BWPT
$BWPT harus tembus ke 200,"7 Dec 22, 11:47",BWPT
"$BWPT
Target Buy Kloter 1 : 62-66 (testing)
Target Buy Kloter 2 : 55-64 (Mid-Jan)
Target Sell : 85-120 (Feb'23)","7 Dec 22, 09:54",BWPT
Laporan Bulanan Registrasi Pemegang Efek (KOREKSI) [BWPT],"7 Dec 22, 09:47",BWPT
Laporan Bulanan Registrasi Pemegang Efek [BWPT],"6 Dec 22, 16:10",BWPT
$BWPT ikut ae ndar,"6 Dec 22, 13:56",BWPT
$BWPT ehm diem-diem bae,"6 Dec 22, 10:31",BWPT
"$BWPT $JARR $AALI $SSMS $IHSG

Jakarta, CNN Indonesia -- Kementerian Energi dan Sumber Daya Mineral (ESDM) telah membongkar mesin diesel kendaraan uji Biodiesel 40 (B40) setelah dipakai sesuai target 50 ribu km. Hasilnya B40 diklaim tidak memberi dampak signifikan pada komponen mesin dan tak ada efek negatif pada performa kendaraan uji.
Pemerintah telah memulai serangkaian uji kendaraan sejak Juli menggunakan dua jenis bahan bakar, yaitu B40 dan B30D10.

B40 adalah bahan bakar dengan formula campuran 40 persen Biodiesel dan 60 persen Solar. Sedangkan B30D10 menggunakan formula 30 persen Biodiesel, 10 persen Diesel Nabati/Diesel Biohidrokarbon/HVO dan 60 persen Solar.

Pengujian dilakukan terhadap delapan kendaraan, empat di antaranya kendaraan di bawah 3,5 ton dengan target harian jarak tempuh 560 km dan total 50 ribu km. Empat kendaraan diesel lainnya yaitu di atas 3,5 ton. Target kelompok ini 400 km per hari hingga total 40 ribu km.

Direktur Bioenergi Ditjen Energi Baru, Terbarukan Kementerian ESDM Edi Wibowo menjelaskan mesin kendaraan di bawah 3,5 ton dilakukan pembongkaran mesin (overhaul) setelah menempuh jarak 50 ribu km.

Pembongkaran ini dilakukan oleh Laboratorium Aplikasi Balai Besar Pengujian Minyak dan Gas Bumi (Lemigas), pihak yang juga melakukan uji jalan, rating awal komponen mesin dan rating akhir komponen mesin.

Kepala Lemigas Ariana Soemanto mengatakan pihaknya menganalisa pengaruh B40 terhadap komponen internal mesin.

Rating akhir komponen mesin diukur dan dianalisis mengacu pada ASTM Manual 20. Pengujian dilakukan pada komponen Intake Valve Deposits (IVD) dan Combustion Chamber Deposits (CCD) dengan membandingkan kondisi sebelum dan sesudah.

Menurut penjelasan Kementerian ESDM, tidak ditemukan keausan komponen mesin pada kendaraan uji P1 yang menggunakan B40 dan B30D10 setelah diuji jalan 50 ribu km.

""Hasil pengukuran komponen mesin seperti ring gap, side ring clearance dan cylinder bore liner secara keseluruhan memenuhi spesifikasi limit batasan maksimal sesuai dengan buku manual mesin pabrikan,"" tulis Kementerian ESDM.

Berdasarkan pengamatan visual, goresan yang terjadi pada skirt piston kendaraan uji P1 dianggap sebagai hal normal dalam proses pembakaran. Goresan yang diistilahkan scratch itu dikatakan bukan disebabkan bahan bakar.

""Setelah peninjauan semua hasil pengujian, bahan bakar B40 dan B30D10 tidak memberikan dampak yang signifikan terhadap komponen mesin kendaraan uji P1 dan tidak berdampak negatif pada performa kendaraan uji sampai dengan akhir uji jalan 50.000 km,"" tulis Kementerian ESDM.

Tenaga Ahli Teknik Mesin dari Akademisi ITB, Iman K. Reksowardojo memaparkan B40 memiliki kelebihan dan kekurangan.

""Kelebihannya yaitu memiliki sifat biodegradable yang dapat berubah kembali ke alam dengan cepat, namun hal tersebut sebuah tantangan karena bahan bakar mudah berubah jadi jika tidak dilakukan handling dengan baik kemungkinan akan tidak sesuai dengan spesifikasi. Hal itu yang perlu disosialisasikan,"" ucap dia.

Salah satu tantangan pada B40, kata Iman, adalah perlu memperketat spesifikasi bahan bakar seperti parameter stabilitas oksidasi bahan bakar yang berhubungan dengan injektor sebagai efek penambahan campuran biodiesel.

Selain itu disebut juga ada potensi kandungan monogliserida yang berkaitan dengan kekhawatiran saringan bahan bakar tersumbat di suhu dingin.

""Namun saat ini kandungan monogliserida sudah ditekan sekecil mungkin. Tantangannya adalah kandungan air yang mana biodiesel memiliki sifat higroskopis, tetapi dalam spesifikasi sudah diperketat sehingga harapannya pada B40 problem korosif dan lain lain itu bisa dihindari,"" ucap Iman.","6 Dec 22, 06:52",BWPT
"Resmi!!!✅
Malaysia telah mempertahankan pajak ekspor Desember 2022 untuk minyak kelapa sawit mentah sebesar 8 persen dan menaikkan harga acuannya, dalam sebuah surat edaran di situs Dewan Minyak Sawit Malaysia pada hari Rabu, 30 November 2022

Harga acuan 3.847,24 ringgit per ton untuk bulan Desember 2022 sedangkan harga acuan bulan November 2022 adalah 3.575,80 ringgit per ton

($1 = 4,4400 ringgit)","2 Dec 22, 00:33",BWPT
Perubahan Alamat/Nomor Telepon/Fax/E-Mail/Website/NPWP/NPKP [BWPT],"1 Dec 22, 13:50",BWPT
$BWPT gokil wkwkkwk,"1 Dec 22, 13:30",BWPT
$BWPT tebel amat 😑,"1 Dec 22, 10:51",BWPT
sabar masih kumpulkan dana $BWPT,"30 Nov 22, 21:56",BWPT
"harga $CPO saat ini sudah mencapai ≥4270RM, masih 75% potensi valid pattern inverted head and shoulder

$AALI $BWPT $LSIP $DSNG","30 Nov 22, 21:39",BWPT
$BWPT ke 67 dulu kek biar pada dapet barang atau ke 70 sekalian,"30 Nov 22, 14:48",BWPT
$BWPT ini bandarnya gak malu ya akum terus,"30 Nov 22, 10:26",BWPT
"$BWPT Kapan naik nya nih saham CPO, Kk2 nya udah terbang tinggi ,,,,","30 Nov 22, 09:14",BWPT
semoga ya semoga $BWPT bagi deviden,"29 Nov 22, 16:19",BWPT
"Saya mengubah pandangan setelah sebelumnya saya mengatakan bahwa Harga CPO tidak memiliki keistimewaan untuk pasar jangka pendek 1-4 bulan kedepan, kini memiliki peluang besar untuk back to 4860-5050 faktor saya melihat pulihnya permintaan dari Malaysia (terutama) dan juga faktor uji coba B40 akan segera selesai agar dapat mengurangi ketergantungan impor BBM subsidi sedangkan harga Batubara Newcastle saya tetap optimis akan tembus 485-515 dollar


$AALI $BWPT $SSMS $ITMG $INDY","29 Nov 22, 11:13",BWPT
$BWPT harganya disini2 doanh anjggg,"29 Nov 22, 09:59",BWPT
"$GZCO ayuklah kebawah 100, sudah kudugem Q3 pasti masih minus, saya tunggu dibawah 100 yak, polanya hampir sama kayak $BWPT jaman 2019","28 Nov 22, 16:13",BWPT
"$BWPT
Untuk analisa lebih lengkap silahkan cek link dibawah ini yah 👇

https://cutt.ly/h1xZGG9","28 Nov 22, 14:26",BWPT
"$BWPT

KOLEKSI BUKAN UNTUK FOMO,

SAATNYA ENTRY BERTAHAP, UNTUK DIPANEN DI KEMUDIAN HARI!

#70-65 (Akumulasi)","28 Nov 22, 12:58",BWPT
"https://cutt.ly/P1opVy4

kabar baik saham $BWPT siap2 terbang","25 Nov 22, 21:31",BWPT
$BWPT ini diskon apa kebanyakan saham beredar.?,"25 Nov 22, 12:53",BWPT
"$BWPT masih murah nih, ada yang mau serok kaga? Jangan ntar 200 lagi beli ya, kebalik ...","24 Nov 22, 09:16",BWPT
"@EuisLesmana18 $BWPT lagi di buyback juga n harga penutupan disekitar 69 dlaam 3 minggu ini

BUY BACK INFO!!!!!
klik: @hqsahamidx_bot

Eagle High Plantations Tbk
Kode Saham: BWPT

Tanggal Buy Back: 2022-11-23
Pelaksana: Samuel Sekuritas Indonesia
Jml lembar saham buy back: 550.000
Avg buy back: 69.00
Nilai buy back: IDR 37.900.000,00

Total akumulasi buy back sampai dengan tanggal tsb(2022-11-23): 193.158.400 lembar
Rasio buy back thd saham tercatat: 0.61%
Total dana buy back yang sudah dikeluarkan: IDR 13.318.422.500,00
Dana buy back yang masih tersedia: IDR 36.681.577.500,00

Detail rencana buy back BWPT :
=============================
Target buy back: Tidak ditentukan
Harga maksimal buy back: Tidak ditentukan
Batas akhir buy back:
23 Februari 2023","24 Nov 22, 07:14 · Edited on 24 Nov 22, 07:15",BWPT
"@MiskinMendadak00 kalau dari profitabilitas ndak ada bagusnya sih 🙈
Kalau dari probabilities to goreng, keduanya punya potensi, tapi melihat pola volume dalam 10 hari terakhir, $GZCO > $BWPT","24 Nov 22, 00:23",BWPT
$BWPT dengan $GZCO bagusan mana hu?,"23 Nov 22, 18:14",BWPT
"@ARCASIMA makasih bang udh ku tonton videonya, klo $BWPT menurut abang apa lg ditahan jg ya harganya di harga 69 lg proses akum udh 3 minggu di range situ2 aja 🙄","23 Nov 22, 17:50 · Edited on 23 Nov 22, 17:50",BWPT
@mhmdrokib mending yang jelas udah lama di Bursa go go $BWPT harga masih terjangkau lagi,"23 Nov 22, 15:46",BWPT
drpd $BWPT mending tu sekalian $STAA bagus tapi agak mahalan dikit om 🤭,"23 Nov 22, 10:12",BWPT
nyicil $BWPT moga Desember bisa terbang,"23 Nov 22, 06:53",BWPT
"Semoga ini jadi solusi agar harga BBM turun.Menggunakan sawit yg melimpah di Indonesia.
🌴🌴

Pemerintah bakal mulai menerapkan penggunaan Bahan Bakar Minyak (BBM) campur sawit 40% atau B40. Implementasi B40 bertujuan mengurangi beban impor BBM sehingga bisa menghemat kas negara.

sumber:","22 Nov 22, 11:27",BWPT
"@Awannnnn mulai akum $BWPT,,mumpung harga nya masih segini.","21 Nov 22, 16:04",BWPT
$BWPT cie yg gak ketahan nunggu naik wkwwkwwwm,"21 Nov 22, 15:06",BWPT
"$BWPT Fundamental solid,,kinerja perusahaan naik.
tinggal nunggu waktu saja,,semoga secepatnya bisa terangkat naik harga sahamnya.
tag juga $DSNG $STAA $SSMS $AALI $SSMS.
Berani Akum dari sekarang,,takut ketinggalan naiknya,,mumpung harganya masih segini semoga saja gak butuh waktu lama akan naik mengikuti kinerja dan fundamental nya.","21 Nov 22, 14:23",BWPT
"Going greener, BWPT to establish biogas-fueled power plant
BWPT - PT. Eagle High Plantations Tbk Rp 69 0 (0%) More Info! JAKARTA. PT Eagle High Plantations Tbk (BWPT) is committed to reduce greenhouse gas effect with several strategies in hand, including establishing the Sukadamai Biogas-Fueled Power Plant in South Kalimantan with a capacity of 2,400 ...","21 Nov 22, 08:10",BWPT
"Tentang Dagang..


Dlm dunia dagang kita kenal 2 tokoh y berpengaruh dlm rantai perdagangan.👉..penjual & pembeli

sebagai pedagang...tentu kita ingin mencari barang dagangan dg harga serendah2Nya dg harapan ktika di jual laku semahal2Nya...???

tiap pedagang tentu memiliki rumus or cara berdagang msing2..ad y sm..ad y beda..macem2 lah cara mereka dlm berdagang..namun tetap 1 tujuan yaitu UNTUNG...

Berbekal pengalaman dagang di dunia Nyata sy coba terapkan dlm dagang saham..ternyata sama..dagang saham or dagang barang di pasar tradisional konsepx sma.👉.buy low sell high...

+ pilih barang y lg murah
+ pilih barang y bagus (dlm saham hindari y bertato)
+ pilih barang y banyak di akum
+ pilih barng y lg naik daun(dlm saham byasa di sbut UT)
+ hitung brapa modal y di kluarkan jk tiba2 barang y kita buy hargax turun (dlm saham terapkan MM save di rdn u jaga2 kl terjadi longsor)


☝sy rasa sdh cukup u kita bw berdagang saham..
tetap bumbui semua tsb dg do'a n SABAR..krn dlm dunia dagang kadang cepat laku kadang jg hrs nunggu...😬


#salam_pemula
#jaga_psikologi
#copet_amatir
#swing_yes
#pasukan_selot
#cuan_barrakah







disc.On👌","20 Nov 22, 17:54",BWPT
"PT Eagle High Plantations (BWPT) Optimistis Catatkan Pendapatan All Time High Pada 2022
PT Eagle High Plantations Tbk (BWPT) optimistis dapat mencatatkan pendapatan tertinggi sepanjang sejarahnya atau all time high pada tahun 2022. Sejumlah strategi ekspansi juga telah disiapkan untuk menjaga keberlanjutan kinerja positif ini.Direktur Utama BWPT Henderi Djunaidi mengatakan pihaknya op...","20 Nov 22, 16:40",BWPT
"Penjualan Tumbuh, Rugi Bersih Eagle High Plantations (BWPT) Turun Drastis Pada Kuartal II/2022
Emiten perkebunan PT Eagle High Plantations Tbk. (BWPT) melaporkan kenaikan pendapatan pada kuartal III/2022 yang membuat perusahaan mampu menekan rugi bersih.Berdasarkan laporan keuangan perusahaan pada Minggu (20/11/2022), BWPT membukukan pendapatan senilai Rp3,43 triliun sepanjang 9 bulan tahun ...","20 Nov 22, 15:40",BWPT
"Defisit Rp4,53 Triliun, Eagle High Plantations (BWPT) Pede Tahun Depan Tumbuh Double Digit
https://bit.ly/2fel7Aq - Eagle High Plantations (BWPT) tahun depan mengalokasikan belanja modal Rp200 miliar. Dana tersebut untuk biaya penambahan pabrik, dan pengembangan land bank eksisting. Sumber belanja modal dari kas internal. 

Dengan performa operasional perusahaan makin membaik, dan harga komodit...","20 Nov 22, 13:10",BWPT
$BWPT,"16 Nov 22, 21:08",BWPT
Laporan Hasil Public Expose - Tahunan [BWPT],"15 Nov 22, 15:01",BWPT
"Kecenderungan menguat dalam 4 hari berturut-turut memberi momentum positif pada $STAA dimana stochastic oscillator telah mengarah naik menuju level 50. Apabila bergerak di atasnya maka tren bullish cenderung lebih solid dengan potensi terjadi rally. Target terdekat 1190 bisa diperhatikan untuk pekan ini.
Disc On

random tag;
$BWPT $BUKA","15 Nov 22, 08:50",BWPT
"Thanks buat infonya, kalau boleh umur rata rata pohon sawit tiap emiten disertakan juga wak $AALI $DSNG $TAPG $BWPT","13 Nov 22, 07:55",BWPT
"Eagle High Plantations Siapkan Rp 50 Miliar untuk Beli Kembali Saham
Emiten perkebunan sawit, PT Eagle High Plantations Tbk (BWPT) akan perpanjang periode pembelian kembali atau buyback saham pada 11 November sampai 10 Februari 2023 mendatang. Pada aksi korporasi tersebut, perusahaan akan menyiapkan dana sebanyak-banyaknya Rp 50 miliar.  Corporate Secretary BWPT Me...","12 Nov 22, 18:26",BWPT
